ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Swatches Attributes,Brands,Meta: _eael_post_view_count,Meta: _wp_page_template,Meta: anarkali_loop_product_slider_speed,Meta: anarkali_showcase_type,Meta: anarkali_showcase_bg_type,Meta: anarkali_showcase_custom_bgcolor,Meta: anarkali_showcase_custom_textcolor,Meta: anarkali_badge_color,Meta: anarkali_product_extra_fatures,Meta: anarkali_custom_badge,Meta: anarkali_product_size_guide,Meta: anarkali_countdown_date,Meta: anarkali_countdown_text,Meta: anarkali_product_video_type,Meta: anarkali_product_video_source_type,Meta: anarkali_product_popup_video,Meta: anarkali_product_iframe_video,Meta: anarkali_product_video_preview,Meta: anarkali_product_video_on_shop,Meta: anarkali_tabs_title,Meta: anarkali_tabs_content,Meta: anarkali_product_header_type,Meta: anarkali_product_header_bgcolor,Meta: anarkali_product_header_menuitem_color,Meta: anarkali_product_header_menuitem_hvrcolor,Meta: anarkali_product_header_svgicon_color,Meta: anarkali_product_header_counter_bgcolor,Meta: anarkali_product_header_counter_color,Meta: anarkali_product_sticky_header_bgcolor,Meta: anarkali_product_sticky_header_menuitem_color,Meta: anarkali_product_sticky_header_menuitem_hvrcolor,Meta: anarkali_product_sticky_header_svgicon_color,Meta: anarkali_product_sticky_header_counter_bgcolor,Meta: anarkali_product_sticky_header_counter_color,Meta: _product_360_image_gallery
,simple,GG-471,,Elegant Teal Green and Mauve Pink Linen Saree with Geometric and Floral Prints,1,0,visible,This stylish linen saree combines a teal green body with intricate geometric patterns with a contrasting mauve pink pallu featuring a delicate white floral print. It's a modern and elegant choice for a sophisticated look.,"Make a striking style statement with this exquisite Teal Green and Mauve Pink Linen Saree, a perfect fusion of traditional motifs and contemporary design. Crafted from a high-quality, lightweight linen fabric, this saree provides a comfortable drape and a chic, earthy aesthetic.",,,taxable,,1,100,,0,0,,,,,1,,1150,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img924/7742/hUpCuw.jpg, https://imagizer.imageshack.com/img924/1764/VLne3f.jpg, https://imagizer.imageshack.com/img924/3179/xHKBzf.jpg, https://imagizer.imageshack.com/img924/2807/9E279t.jpg, https://imagizer.imageshack.com/img924/1156/1RdDxW.jpg, https://imagizer.imageshack.com/img924/9486/Hgzd6n.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-501,,Elegant White Linen Cotton Saree with Black Striped & Arrow Motif,1,0,visible,"Radiate timeless elegance with this white linen cotton saree, featuring sleek vertical black stripes and subtle arrow motifs on the pleats and pallu.","The lightweight fabric drapes effortlessly, offering both comfort and sophistication—ideal for daytime events, office wear, or cultural gatherings.",,,taxable,,1,100,,0,0,,,,,1,,950,1899,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img923/1562/mlt8Pd.jpg, https://imagizer.imageshack.com/img922/2616/pBIIQE.jpg, https://imagizer.imageshack.com/img924/2711/zyr2j3.jpg, https://imagizer.imageshack.com/img924/9824/mTPGjK.jpg, https://imagizer.imageshack.com/img923/4570/sKWUvH.jpg, https://imagizer.imageshack.com/img922/6638/fh1BEl.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-502,,Orange & Copper Soft Silk Blend Saree with Zari Border and Printed Pallu,1,0,visible,"Enhance your ethnic collection with this graceful orange soft silk blend saree, beautifully complemented by a copper and green printed pallu. The body features subtle digital print work, while the borders are adorned with elegant gold zari weaving, adding a touch of sophistication and charm.","The saree is lightweight and ideal for long wear, perfect for festive gatherings, wedding functions, or traditional events. It comes with a matching unstitched blouse piece in a coordinated print, allowing you to customize your look with ease.",,,taxable,,1,100,,0,0,,,,,1,,1150,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img924/5882/9oEswC.jpg, https://imagizer.imageshack.com/img922/3231/CM80Qh.jpg, https://imagizer.imageshack.com/img924/5831/HAftoi.jpg, https://imagizer.imageshack.com/img922/5562/Ho919G.jpg, https://imagizer.imageshack.com/img923/4974/nkBL4R.jpg, https://imagizer.imageshack.com/img922/4572/uywfd7.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-503,,Soft Silk Blend Saree with Zari Border and Printed Pallu,1,0,visible,"Enhance your ethnic collection with this graceful multicolor soft silk blend saree, exquisitely adorned with a blend of floral and geometric prints. The rich copper zari border adds a royal elegance, while the pallu features vibrant hues and digital patterns in shades of orange, blue, green, and purple.","This lightweight saree is perfect for long festive gatherings, traditional occasions, and cultural events. It comes with a beautifully matching unstitched blouse piece, allowing you to tailor your style effortlessly.",,,taxable,,1,100,,0,0,,,,,1,,1150,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img922/3306/4brhNm.jpg, https://imagizer.imageshack.com/img924/2491/Bwukww.jpg, https://imagizer.imageshack.com/img923/3529/XsScwt.jpg, https://imagizer.imageshack.com/img922/8519/TJPJSS.jpg, https://imagizer.imageshack.com/img923/6117/hZQFne.jpg, https://imagizer.imageshack.com/img922/4277/16Lj5s.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-504,,Sky Blue Floral Printed Soft Silk Saree with Zari Border,1,0,visible,"Perfect for celebrations and special occasions, this saree brings together softness, color, and heritage. Its luxurious shine and lightweight feel make it a versatile addition to any ethnic wardrobe.","Step into elegance with this stunning sky blue soft silk saree, adorned with delicate floral prints in shades of pink and purple. The graceful drape is enhanced by a beautifully woven zari border and pallu with chevron-style patterns, adding a touch of traditional charm to your festive look.",,,taxable,,1,100,,0,0,,,,,1,,1150,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img924/7159/3rJxQI.jpg, https://imagizer.imageshack.com/img922/5063/23MyVH.jpg, https://imagizer.imageshack.com/img922/8218/Y1PA9B.jpg, https://imagizer.imageshack.com/img922/7764/Im0uue.jpg, https://imagizer.imageshack.com/img924/5278/Y8DQ17.jpg, https://imagizer.imageshack.com/img924/8051/wSbBUg.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-505,,Elegant Beige Soft Silk Saree with Multicolor Floral Print & Golden Zari Border,1,0,visible,"Crafted for elegance and comfort, this saree blends classic style with modern floral aesthetics—perfect for weddings, receptions, or festive celebrations.","Grace your special moments with this elegant beige soft silk saree featuring a dreamy blend of multicolor floral prints. The gentle hues of purple, orange, and pink create a soft watercolor effect, while the golden zari-woven border and pallu elevate its traditional charm.",,,taxable,,1,100,,0,0,,,,,1,,1150,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img922/7991/IR27lO.jpg, https://imagizer.imageshack.com/img922/3465/eTqGcn.jpg, https://imagizer.imageshack.com/img923/8026/qyXJ0i.jpg, https://imagizer.imageshack.com/img924/4802/26Ldlh.jpg, https://imagizer.imageshack.com/img924/4602/RzNjtQ.jpg, https://imagizer.imageshack.com/img923/9299/yXLaG3.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-506,,Grey & Multicolor Soft Silk Saree with Ethnic Pallu,1,0,visible,"Perfect for special occasions, the saree is finished with a subtle zari-style woven border, giving it a touch of tradition blended with contemporary design.","This elegant grey saree showcases a delightful all-over multicolor leaf pattern, creating a graceful and vibrant look. The highlight is its eye-catching pallu with bold ethnic motifs and delicate tassel detailing that adds a festive charm.",,,taxable,,1,100,,0,0,,,,,1,,1150,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img922/8283/etDP1D.jpg, https://imagizer.imageshack.com/img924/413/yKNuqv.jpg, https://imagizer.imageshack.com/img923/1918/3X1dsR.jpg, https://imagizer.imageshack.com/img924/9564/UQCPZX.jpg, https://imagizer.imageshack.com/img924/2889/Sntzys.jpg, https://imagizer.imageshack.com/img924/5311/lMoC3i.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-507,,Bronze & Olive Green Soft Silk Saree with Majestic Peacock Pallu,1,0,visible,"Perfect for festive occasions and grand celebrations, this saree effortlessly blends tradition with artistic flair, making it a captivating statement piece in your ethnic collection.","Radiate elegance in this exquisite bronze and olive green soft silk saree, highlighted with rich floral zari work and a grand digitally printed peacock on the pallu. The shimmering texture and intricate border detailing enhance its regal charm.",,,taxable,,1,100,,0,0,,,,,1,,1150,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img922/4254/oE9c7B.jpg, https://imagizer.imageshack.com/img924/4977/dcQORd.jpg, https://imagizer.imageshack.com/img922/6516/Zh81mo.jpg, https://imagizer.imageshack.com/img923/4093/E0Z0nh.jpg, https://imagizer.imageshack.com/img923/8568/VfLMrG.jpg, https://imagizer.imageshack.com/img923/6660/2dMvMl.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-508,,Beige & Multicolor Patola Print Soft Silk Saree with Rich Pallu,1,0,visible,"Perfect for festive occasions and traditional gatherings, this saree beautifully blends heritage art with modern grace, making it a timeless piece for your wardrobe.","This elegant soft silk saree in a subtle beige hue is adorned with intricate multicolor Patola-inspired floral and paisley motifs. The pallu features a vibrant design with exquisite craftsmanship, adding grandeur to the overall look. The red blouse with woven detailing provides a perfect contrast, enhancing its festive appeal.",,,taxable,,1,100,,0,0,,,,,1,,1150,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img924/5876/Ue4q20.jpg, https://imagizer.imageshack.com/img924/4127/7uR304.jpg, https://imagizer.imageshack.com/img924/4528/VnEi9T.jpg, https://imagizer.imageshack.com/img922/2392/l3vmjJ.jpg, https://imagizer.imageshack.com/img922/7620/nTy5r5.jpg, https://imagizer.imageshack.com/img923/9729/s1opnN.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-509,,Sage Green Soft Silk Saree with Elegant Floral Prints & Rich Pallu,1,0,visible,"The pallu is beautifully detailed with traditional motifs and intricate designs in a contrasting rust-orange and gold palette, adding grandeur to your festive or wedding look.","Grace your wardrobe with this refined sage green soft silk saree, adorned with delicate floral prints in soft hues of peach, pink, and rust. The saree showcases a golden woven zari border, exuding timeless charm and richness.",,,taxable,,1,100,,0,0,,,,,1,,1150,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img924/9049/gRR80p.jpg, https://imagizer.imageshack.com/img923/3367/YPu00U.jpg, https://imagizer.imageshack.com/img923/6301/mRMFY1.jpg, https://imagizer.imageshack.com/img922/1130/0K3lfL.jpg, https://imagizer.imageshack.com/img923/2716/oFfbQO.jpg, https://imagizer.imageshack.com/img924/3245/MRSjLd.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-510,,Sky Blue Floral Soft Silk Saree with Multicolor Pallu,1,0,visible,"The vibrant multicolor pallu steals the spotlight with its traditional woven motifs and stripes in pink, green, orange, and blue, perfect for making a graceful statement at weddings or celebrations.","Drape yourself in elegance with this sky blue soft silk saree featuring a romantic all-over floral print in hues of ivory, pink, lilac, and mustard. The serene base is accentuated by a shimmering golden zari border, adding a touch of festive finesse.",,,taxable,,1,100,,0,0,,,,,1,,1150,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img923/8898/2Wjnms.jpg, https://imagizer.imageshack.com/img924/9577/OzxOmO.jpg, https://imagizer.imageshack.com/img922/4664/kOafOF.jpg, https://imagizer.imageshack.com/img922/8310/9jOWZA.jpg, https://imagizer.imageshack.com/img923/3460/l3SJQH.jpg, https://imagizer.imageshack.com/img922/9987/4umklZ.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-511,,Pink Soft Silk Saree with Copper Zari Border & Multicolor Pallu,1,0,visible,"The multicolor pallu features intricate motifs in shades of turquoise, maroon, and lavender, offering a vibrant finish perfect for weddings, festive wear, or cultural occasions.","Add timeless elegance to your wardrobe with this pink soft silk saree, beautifully adorned with artistic woven patterns in pastel and deep tones. The graceful copper zari border enhances the richness of the design, making it an ideal choice for traditional elegance.",,,taxable,,1,100,,0,0,,,,,1,,1150,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img922/8110/DIbnKy.jpg, https://imagizer.imageshack.com/img922/4156/1PXG09.jpg, https://imagizer.imageshack.com/img922/4161/4JxDbn.jpg, https://imagizer.imageshack.com/img924/9048/416oPi.jpg, https://imagizer.imageshack.com/img924/3411/LapGN0.jpg, https://imagizer.imageshack.com/img924/8206/BXcft8.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,GG-512,,Lavender Soft Silk Saree with Copper Zari Border & Floral Pallu,1,0,visible,"The pallu features a gorgeous mix of traditional paisley designs and blooming florals in rich colors, making it a perfect pick for weddings, poojas, or festive occasions.","Elevate your ethnic style with this lavender-toned soft silk saree, beautifully detailed with vibrant floral motifs in orange, cream, green, and coral. The luxurious sheen of the silk blend is enhanced with a subtle copper zari border, lending a festive yet elegant look.",,,taxable,,1,100,,0,0,,,,,1,,1150,2199,Gopi Silk Saree,,,"https://imagizer.imageshack.com/img924/8581/j5zs5I.jpg, https://imagizer.imageshack.com/img922/2455/BQsyOb.jpg, https://imagizer.imageshack.com/img924/6066/KrbwtA.jpg, https://imagizer.imageshack.com/img922/3743/leMNg3.jpg, https://imagizer.imageshack.com/img923/1537/jLK32U.jpg, https://imagizer.imageshack.com/img922/4797/EjS91z.jpg",,,,,,,,,0,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
